filepath,speaker_id,class_label
C:\STREAMSENSE\data\raw\yes\b4bef564_nohash_0.wav,1697,0
C:\STREAMSENSE\data\raw\no\b4bef564_nohash_0.wav,1697,1
C:\STREAMSENSE\data\raw\no\b4bef564_nohash_1.wav,1697,1
C:\STREAMSENSE\data\raw\down\b4bef564_nohash_0.wav,1697,3
C:\STREAMSENSE\data\raw\down\b4bef564_nohash_1.wav,1697,3
C:\STREAMSENSE\data\raw\right\b4bef564_nohash_0.wav,1697,5
C:\STREAMSENSE\data\raw\right\b4bef564_nohash_1.wav,1697,5
C:\STREAMSENSE\data\raw\on\b4bef564_nohash_0.wav,1697,6
C:\STREAMSENSE\data\raw\off\b4bef564_nohash_0.wav,1697,7
C:\STREAMSENSE\data\raw\stop\b4bef564_nohash_0.wav,1697,8
C:\STREAMSENSE\data\raw\stop\b4bef564_nohash_1.wav,1697,8
C:\STREAMSENSE\data\raw\yes\257251e0_nohash_0.wav,361,0
C:\STREAMSENSE\data\raw\no\257251e0_nohash_0.wav,361,1
C:\STREAMSENSE\data\raw\left\257251e0_nohash_0.wav,361,4
C:\STREAMSENSE\data\raw\stop\257251e0_nohash_0.wav,361,8
C:\STREAMSENSE\data\raw\stop\257251e0_nohash_1.wav,361,8
C:\STREAMSENSE\data\raw\go\257251e0_nohash_0.wav,361,9
C:\STREAMSENSE\data\raw\go\257251e0_nohash_1.wav,361,9
C:\STREAMSENSE\data\raw\yes\9a356ab9_nohash_0.wav,1433,0
C:\STREAMSENSE\data\raw\no\9a356ab9_nohash_0.wav,1433,1
C:\STREAMSENSE\data\raw\up\9a356ab9_nohash_0.wav,1433,2
C:\STREAMSENSE\data\raw\down\9a356ab9_nohash_0.wav,1433,3
C:\STREAMSENSE\data\raw\down\9a356ab9_nohash_1.wav,1433,3
C:\STREAMSENSE\data\raw\on\9a356ab9_nohash_0.wav,1433,6
C:\STREAMSENSE\data\raw\stop\9a356ab9_nohash_0.wav,1433,8
C:\STREAMSENSE\data\raw\down\d1453a87_nohash_0.wav,1968,3
C:\STREAMSENSE\data\raw\down\d1453a87_nohash_1.wav,1968,3
C:\STREAMSENSE\data\raw\off\d1453a87_nohash_0.wav,1968,7
C:\STREAMSENSE\data\raw\stop\d1453a87_nohash_0.wav,1968,8
C:\STREAMSENSE\data\raw\go\d1453a87_nohash_0.wav,1968,9
C:\STREAMSENSE\data\raw\go\d1453a87_nohash_1.wav,1968,9
C:\STREAMSENSE\data\raw\down\4a803e67_nohash_0.wav,701,3
C:\STREAMSENSE\data\raw\down\4a803e67_nohash_1.wav,701,3
C:\STREAMSENSE\data\raw\left\4a803e67_nohash_0.wav,701,4
C:\STREAMSENSE\data\raw\off\4a803e67_nohash_0.wav,701,7
C:\STREAMSENSE\data\raw\off\4a803e67_nohash_1.wav,701,7
C:\STREAMSENSE\data\raw\no\8a194ee6_nohash_0.wav,1292,1
C:\STREAMSENSE\data\raw\no\8a194ee6_nohash_1.wav,1292,1
C:\STREAMSENSE\data\raw\up\8a194ee6_nohash_0.wav,1292,2
C:\STREAMSENSE\data\raw\down\8a194ee6_nohash_0.wav,1292,3
C:\STREAMSENSE\data\raw\down\8a194ee6_nohash_1.wav,1292,3
C:\STREAMSENSE\data\raw\down\8a194ee6_nohash_2.wav,1292,3
C:\STREAMSENSE\data\raw\down\8a194ee6_nohash_3.wav,1292,3
C:\STREAMSENSE\data\raw\left\8a194ee6_nohash_0.wav,1292,4
C:\STREAMSENSE\data\raw\on\8a194ee6_nohash_0.wav,1292,6
C:\STREAMSENSE\data\raw\off\8a194ee6_nohash_0.wav,1292,7
C:\STREAMSENSE\data\raw\off\8a194ee6_nohash_1.wav,1292,7
C:\STREAMSENSE\data\raw\off\8a194ee6_nohash_2.wav,1292,7
C:\STREAMSENSE\data\raw\off\8a194ee6_nohash_3.wav,1292,7
C:\STREAMSENSE\data\raw\stop\8a194ee6_nohash_0.wav,1292,8
C:\STREAMSENSE\data\raw\stop\8a194ee6_nohash_1.wav,1292,8
C:\STREAMSENSE\data\raw\go\8a194ee6_nohash_0.wav,1292,9
C:\STREAMSENSE\data\raw\yes\f06190c1_nohash_0.wav,2249,0
C:\STREAMSENSE\data\raw\yes\f06190c1_nohash_1.wav,2249,0
C:\STREAMSENSE\data\raw\up\f06190c1_nohash_0.wav,2249,2
C:\STREAMSENSE\data\raw\up\f06190c1_nohash_1.wav,2249,2
C:\STREAMSENSE\data\raw\left\f06190c1_nohash_0.wav,2249,4
C:\STREAMSENSE\data\raw\right\f06190c1_nohash_0.wav,2249,5
C:\STREAMSENSE\data\raw\right\f06190c1_nohash_1.wav,2249,5
C:\STREAMSENSE\data\raw\off\f06190c1_nohash_0.wav,2249,7
C:\STREAMSENSE\data\raw\off\f06190c1_nohash_1.wav,2249,7
C:\STREAMSENSE\data\raw\stop\f06190c1_nohash_0.wav,2249,8
C:\STREAMSENSE\data\raw\stop\f06190c1_nohash_1.wav,2249,8
C:\STREAMSENSE\data\raw\yes\6969e51a_nohash_0.wav,991,0
C:\STREAMSENSE\data\raw\yes\6969e51a_nohash_1.wav,991,0
C:\STREAMSENSE\data\raw\yes\6969e51a_nohash_2.wav,991,0
C:\STREAMSENSE\data\raw\no\6969e51a_nohash_0.wav,991,1
C:\STREAMSENSE\data\raw\no\6969e51a_nohash_1.wav,991,1
C:\STREAMSENSE\data\raw\no\6969e51a_nohash_2.wav,991,1
C:\STREAMSENSE\data\raw\no\6969e51a_nohash_3.wav,991,1
C:\STREAMSENSE\data\raw\no\6969e51a_nohash_4.wav,991,1
C:\STREAMSENSE\data\raw\up\6969e51a_nohash_0.wav,991,2
C:\STREAMSENSE\data\raw\up\6969e51a_nohash_1.wav,991,2
C:\STREAMSENSE\data\raw\up\6969e51a_nohash_2.wav,991,2
C:\STREAMSENSE\data\raw\up\6969e51a_nohash_3.wav,991,2
C:\STREAMSENSE\data\raw\down\6969e51a_nohash_0.wav,991,3
C:\STREAMSENSE\data\raw\down\6969e51a_nohash_1.wav,991,3
C:\STREAMSENSE\data\raw\down\6969e51a_nohash_2.wav,991,3
C:\STREAMSENSE\data\raw\left\6969e51a_nohash_0.wav,991,4
C:\STREAMSENSE\data\raw\left\6969e51a_nohash_1.wav,991,4
C:\STREAMSENSE\data\raw\left\6969e51a_nohash_2.wav,991,4
C:\STREAMSENSE\data\raw\right\6969e51a_nohash_0.wav,991,5
C:\STREAMSENSE\data\raw\right\6969e51a_nohash_1.wav,991,5
C:\STREAMSENSE\data\raw\on\6969e51a_nohash_0.wav,991,6
C:\STREAMSENSE\data\raw\on\6969e51a_nohash_1.wav,991,6
C:\STREAMSENSE\data\raw\on\6969e51a_nohash_2.wav,991,6
C:\STREAMSENSE\data\raw\on\6969e51a_nohash_3.wav,991,6
C:\STREAMSENSE\data\raw\on\6969e51a_nohash_4.wav,991,6
C:\STREAMSENSE\data\raw\off\6969e51a_nohash_0.wav,991,7
C:\STREAMSENSE\data\raw\off\6969e51a_nohash_1.wav,991,7
C:\STREAMSENSE\data\raw\off\6969e51a_nohash_2.wav,991,7
C:\STREAMSENSE\data\raw\off\6969e51a_nohash_3.wav,991,7
C:\STREAMSENSE\data\raw\off\6969e51a_nohash_4.wav,991,7
C:\STREAMSENSE\data\raw\stop\6969e51a_nohash_0.wav,991,8
C:\STREAMSENSE\data\raw\stop\6969e51a_nohash_1.wav,991,8
C:\STREAMSENSE\data\raw\stop\6969e51a_nohash_2.wav,991,8
C:\STREAMSENSE\data\raw\stop\6969e51a_nohash_3.wav,991,8
C:\STREAMSENSE\data\raw\go\6969e51a_nohash_0.wav,991,9
C:\STREAMSENSE\data\raw\go\6969e51a_nohash_1.wav,991,9
C:\STREAMSENSE\data\raw\go\6969e51a_nohash_2.wav,991,9
C:\STREAMSENSE\data\raw\go\6969e51a_nohash_3.wav,991,9
C:\STREAMSENSE\data\raw\no\9e075bf1_nohash_0.wav,1468,1
C:\STREAMSENSE\data\raw\down\9e075bf1_nohash_0.wav,1468,3
C:\STREAMSENSE\data\raw\left\9e075bf1_nohash_0.wav,1468,4
C:\STREAMSENSE\data\raw\on\9e075bf1_nohash_0.wav,1468,6
C:\STREAMSENSE\data\raw\off\9e075bf1_nohash_0.wav,1468,7
C:\STREAMSENSE\data\raw\off\9e075bf1_nohash_1.wav,1468,7
C:\STREAMSENSE\data\raw\stop\9e075bf1_nohash_0.wav,1468,8
C:\STREAMSENSE\data\raw\stop\9e075bf1_nohash_1.wav,1468,8
C:\STREAMSENSE\data\raw\go\9e075bf1_nohash_0.wav,1468,9
C:\STREAMSENSE\data\raw\down\299c14b1_nohash_0.wav,396,3
C:\STREAMSENSE\data\raw\off\299c14b1_nohash_0.wav,396,7
C:\STREAMSENSE\data\raw\stop\299c14b1_nohash_0.wav,396,8
C:\STREAMSENSE\data\raw\stop\299c14b1_nohash_1.wav,396,8
C:\STREAMSENSE\data\raw\up\51f4d5b0_nohash_0.wav,768,2
C:\STREAMSENSE\data\raw\down\51f4d5b0_nohash_0.wav,768,3
C:\STREAMSENSE\data\raw\left\51f4d5b0_nohash_0.wav,768,4
C:\STREAMSENSE\data\raw\on\51f4d5b0_nohash_0.wav,768,6
C:\STREAMSENSE\data\raw\off\51f4d5b0_nohash_0.wav,768,7
C:\STREAMSENSE\data\raw\stop\51f4d5b0_nohash_0.wav,768,8
C:\STREAMSENSE\data\raw\go\51f4d5b0_nohash_0.wav,768,9
C:\STREAMSENSE\data\raw\yes\c53b335a_nohash_0.wav,1853,0
C:\STREAMSENSE\data\raw\no\c53b335a_nohash_0.wav,1853,1
C:\STREAMSENSE\data\raw\up\c53b335a_nohash_0.wav,1853,2
C:\STREAMSENSE\data\raw\up\c53b335a_nohash_1.wav,1853,2
C:\STREAMSENSE\data\raw\down\c53b335a_nohash_0.wav,1853,3
C:\STREAMSENSE\data\raw\down\c53b335a_nohash_1.wav,1853,3
C:\STREAMSENSE\data\raw\right\c53b335a_nohash_0.wav,1853,5
C:\STREAMSENSE\data\raw\off\c53b335a_nohash_0.wav,1853,7
C:\STREAMSENSE\data\raw\off\c53b335a_nohash_1.wav,1853,7
C:\STREAMSENSE\data\raw\stop\c53b335a_nohash_0.wav,1853,8
C:\STREAMSENSE\data\raw\go\c53b335a_nohash_0.wav,1853,9
C:\STREAMSENSE\data\raw\yes\90804775_nohash_0.wav,1347,0
C:\STREAMSENSE\data\raw\no\90804775_nohash_0.wav,1347,1
C:\STREAMSENSE\data\raw\up\90804775_nohash_0.wav,1347,2
C:\STREAMSENSE\data\raw\right\90804775_nohash_0.wav,1347,5
C:\STREAMSENSE\data\raw\right\90804775_nohash_1.wav,1347,5
C:\STREAMSENSE\data\raw\off\90804775_nohash_0.wav,1347,7
C:\STREAMSENSE\data\raw\stop\90804775_nohash_0.wav,1347,8
C:\STREAMSENSE\data\raw\stop\90804775_nohash_1.wav,1347,8
C:\STREAMSENSE\data\raw\stop\90804775_nohash_2.wav,1347,8
C:\STREAMSENSE\data\raw\yes\1aed7c6d_nohash_0.wav,250,0
C:\STREAMSENSE\data\raw\no\1aed7c6d_nohash_0.wav,250,1
C:\STREAMSENSE\data\raw\up\1aed7c6d_nohash_0.wav,250,2
C:\STREAMSENSE\data\raw\right\1aed7c6d_nohash_0.wav,250,5
C:\STREAMSENSE\data\raw\right\1aed7c6d_nohash_1.wav,250,5
C:\STREAMSENSE\data\raw\right\1aed7c6d_nohash_2.wav,250,5
C:\STREAMSENSE\data\raw\on\1aed7c6d_nohash_0.wav,250,6
C:\STREAMSENSE\data\raw\on\1aed7c6d_nohash_1.wav,250,6
C:\STREAMSENSE\data\raw\off\1aed7c6d_nohash_0.wav,250,7
C:\STREAMSENSE\data\raw\off\1aed7c6d_nohash_1.wav,250,7
C:\STREAMSENSE\data\raw\stop\1aed7c6d_nohash_0.wav,250,8
C:\STREAMSENSE\data\raw\go\1aed7c6d_nohash_0.wav,250,9
C:\STREAMSENSE\data\raw\yes\3b195250_nohash_0.wav,563,0
C:\STREAMSENSE\data\raw\yes\3b195250_nohash_1.wav,563,0
C:\STREAMSENSE\data\raw\yes\3b195250_nohash_2.wav,563,0
C:\STREAMSENSE\data\raw\yes\3b195250_nohash_3.wav,563,0
C:\STREAMSENSE\data\raw\no\3b195250_nohash_0.wav,563,1
C:\STREAMSENSE\data\raw\no\3b195250_nohash_1.wav,563,1
C:\STREAMSENSE\data\raw\no\3b195250_nohash_2.wav,563,1
C:\STREAMSENSE\data\raw\no\3b195250_nohash_3.wav,563,1
C:\STREAMSENSE\data\raw\no\3b195250_nohash_4.wav,563,1
C:\STREAMSENSE\data\raw\up\3b195250_nohash_0.wav,563,2
C:\STREAMSENSE\data\raw\up\3b195250_nohash_1.wav,563,2
C:\STREAMSENSE\data\raw\up\3b195250_nohash_2.wav,563,2
C:\STREAMSENSE\data\raw\up\3b195250_nohash_3.wav,563,2
C:\STREAMSENSE\data\raw\down\3b195250_nohash_0.wav,563,3
C:\STREAMSENSE\data\raw\down\3b195250_nohash_1.wav,563,3
C:\STREAMSENSE\data\raw\down\3b195250_nohash_2.wav,563,3
C:\STREAMSENSE\data\raw\down\3b195250_nohash_3.wav,563,3
C:\STREAMSENSE\data\raw\left\3b195250_nohash_0.wav,563,4
C:\STREAMSENSE\data\raw\left\3b195250_nohash_1.wav,563,4
C:\STREAMSENSE\data\raw\left\3b195250_nohash_2.wav,563,4
C:\STREAMSENSE\data\raw\left\3b195250_nohash_3.wav,563,4
C:\STREAMSENSE\data\raw\left\3b195250_nohash_4.wav,563,4
C:\STREAMSENSE\data\raw\right\3b195250_nohash_0.wav,563,5
C:\STREAMSENSE\data\raw\right\3b195250_nohash_1.wav,563,5
C:\STREAMSENSE\data\raw\right\3b195250_nohash_2.wav,563,5
C:\STREAMSENSE\data\raw\right\3b195250_nohash_3.wav,563,5
C:\STREAMSENSE\data\raw\on\3b195250_nohash_0.wav,563,6
C:\STREAMSENSE\data\raw\on\3b195250_nohash_1.wav,563,6
C:\STREAMSENSE\data\raw\on\3b195250_nohash_2.wav,563,6
C:\STREAMSENSE\data\raw\on\3b195250_nohash_3.wav,563,6
C:\STREAMSENSE\data\raw\on\3b195250_nohash_4.wav,563,6
C:\STREAMSENSE\data\raw\off\3b195250_nohash_0.wav,563,7
C:\STREAMSENSE\data\raw\off\3b195250_nohash_1.wav,563,7
C:\STREAMSENSE\data\raw\off\3b195250_nohash_2.wav,563,7
C:\STREAMSENSE\data\raw\off\3b195250_nohash_3.wav,563,7
C:\STREAMSENSE\data\raw\off\3b195250_nohash_4.wav,563,7
C:\STREAMSENSE\data\raw\stop\3b195250_nohash_0.wav,563,8
C:\STREAMSENSE\data\raw\stop\3b195250_nohash_1.wav,563,8
C:\STREAMSENSE\data\raw\stop\3b195250_nohash_2.wav,563,8
C:\STREAMSENSE\data\raw\stop\3b195250_nohash_3.wav,563,8
C:\STREAMSENSE\data\raw\go\3b195250_nohash_0.wav,563,9
C:\STREAMSENSE\data\raw\go\3b195250_nohash_1.wav,563,9
C:\STREAMSENSE\data\raw\go\3b195250_nohash_2.wav,563,9
C:\STREAMSENSE\data\raw\go\3b195250_nohash_3.wav,563,9
C:\STREAMSENSE\data\raw\go\3b195250_nohash_4.wav,563,9
C:\STREAMSENSE\data\raw\yes\56cd307a_nohash_0.wav,809,0
C:\STREAMSENSE\data\raw\yes\56cd307a_nohash_1.wav,809,0
C:\STREAMSENSE\data\raw\no\56cd307a_nohash_0.wav,809,1
C:\STREAMSENSE\data\raw\no\56cd307a_nohash_1.wav,809,1
C:\STREAMSENSE\data\raw\down\56cd307a_nohash_0.wav,809,3
C:\STREAMSENSE\data\raw\right\56cd307a_nohash_0.wav,809,5
C:\STREAMSENSE\data\raw\on\56cd307a_nohash_0.wav,809,6
C:\STREAMSENSE\data\raw\stop\56cd307a_nohash_0.wav,809,8
C:\STREAMSENSE\data\raw\stop\56cd307a_nohash_1.wav,809,8
C:\STREAMSENSE\data\raw\up\551e42e8_nohash_0.wav,797,2
C:\STREAMSENSE\data\raw\left\551e42e8_nohash_0.wav,797,4
C:\STREAMSENSE\data\raw\right\551e42e8_nohash_0.wav,797,5
C:\STREAMSENSE\data\raw\right\551e42e8_nohash_1.wav,797,5
C:\STREAMSENSE\data\raw\on\551e42e8_nohash_0.wav,797,6
C:\STREAMSENSE\data\raw\off\551e42e8_nohash_0.wav,797,7
C:\STREAMSENSE\data\raw\stop\551e42e8_nohash_0.wav,797,8
C:\STREAMSENSE\data\raw\go\551e42e8_nohash_0.wav,797,9
C:\STREAMSENSE\data\raw\go\551e42e8_nohash_1.wav,797,9
C:\STREAMSENSE\data\raw\go\551e42e8_nohash_2.wav,797,9
C:\STREAMSENSE\data\raw\yes\50f55535_nohash_0.wav,755,0
C:\STREAMSENSE\data\raw\yes\50f55535_nohash_1.wav,755,0
C:\STREAMSENSE\data\raw\no\50f55535_nohash_0.wav,755,1
C:\STREAMSENSE\data\raw\no\50f55535_nohash_1.wav,755,1
C:\STREAMSENSE\data\raw\up\50f55535_nohash_0.wav,755,2
C:\STREAMSENSE\data\raw\up\50f55535_nohash_1.wav,755,2
C:\STREAMSENSE\data\raw\up\50f55535_nohash_2.wav,755,2
C:\STREAMSENSE\data\raw\up\50f55535_nohash_3.wav,755,2
C:\STREAMSENSE\data\raw\down\50f55535_nohash_0.wav,755,3
C:\STREAMSENSE\data\raw\left\50f55535_nohash_0.wav,755,4
C:\STREAMSENSE\data\raw\on\50f55535_nohash_0.wav,755,6
C:\STREAMSENSE\data\raw\go\50f55535_nohash_0.wav,755,9
C:\STREAMSENSE\data\raw\go\50f55535_nohash_1.wav,755,9
C:\STREAMSENSE\data\raw\yes\6e41a77e_nohash_0.wav,1033,0
C:\STREAMSENSE\data\raw\yes\6e41a77e_nohash_1.wav,1033,0
C:\STREAMSENSE\data\raw\no\6e41a77e_nohash_0.wav,1033,1
C:\STREAMSENSE\data\raw\no\6e41a77e_nohash_1.wav,1033,1
C:\STREAMSENSE\data\raw\no\6e41a77e_nohash_2.wav,1033,1
C:\STREAMSENSE\data\raw\up\6e41a77e_nohash_0.wav,1033,2
C:\STREAMSENSE\data\raw\up\6e41a77e_nohash_1.wav,1033,2
C:\STREAMSENSE\data\raw\down\6e41a77e_nohash_0.wav,1033,3
C:\STREAMSENSE\data\raw\down\6e41a77e_nohash_1.wav,1033,3
C:\STREAMSENSE\data\raw\left\6e41a77e_nohash_0.wav,1033,4
C:\STREAMSENSE\data\raw\left\6e41a77e_nohash_1.wav,1033,4
C:\STREAMSENSE\data\raw\right\6e41a77e_nohash_0.wav,1033,5
C:\STREAMSENSE\data\raw\right\6e41a77e_nohash_1.wav,1033,5
C:\STREAMSENSE\data\raw\on\6e41a77e_nohash_0.wav,1033,6
C:\STREAMSENSE\data\raw\off\6e41a77e_nohash_0.wav,1033,7
C:\STREAMSENSE\data\raw\go\6e41a77e_nohash_0.wav,1033,9
C:\STREAMSENSE\data\raw\yes\dfdabe19_nohash_0.wav,2100,0
C:\STREAMSENSE\data\raw\up\dfdabe19_nohash_0.wav,2100,2
C:\STREAMSENSE\data\raw\stop\dfdabe19_nohash_0.wav,2100,8
C:\STREAMSENSE\data\raw\go\dfdabe19_nohash_0.wav,2100,9
C:\STREAMSENSE\data\raw\yes\5f814c23_nohash_0.wav,878,0
C:\STREAMSENSE\data\raw\yes\5f814c23_nohash_1.wav,878,0
C:\STREAMSENSE\data\raw\yes\5f814c23_nohash_2.wav,878,0
C:\STREAMSENSE\data\raw\no\5f814c23_nohash_0.wav,878,1
C:\STREAMSENSE\data\raw\down\5f814c23_nohash_0.wav,878,3
C:\STREAMSENSE\data\raw\left\5f814c23_nohash_0.wav,878,4
C:\STREAMSENSE\data\raw\left\5f814c23_nohash_1.wav,878,4
C:\STREAMSENSE\data\raw\left\5f814c23_nohash_2.wav,878,4
C:\STREAMSENSE\data\raw\right\5f814c23_nohash_0.wav,878,5
C:\STREAMSENSE\data\raw\right\5f814c23_nohash_1.wav,878,5
C:\STREAMSENSE\data\raw\right\5f814c23_nohash_2.wav,878,5
C:\STREAMSENSE\data\raw\on\5f814c23_nohash_0.wav,878,6
C:\STREAMSENSE\data\raw\stop\5f814c23_nohash_0.wav,878,8
C:\STREAMSENSE\data\raw\yes\39a45230_nohash_0.wav,544,0
C:\STREAMSENSE\data\raw\yes\39a45230_nohash_1.wav,544,0
C:\STREAMSENSE\data\raw\down\39a45230_nohash_0.wav,544,3
C:\STREAMSENSE\data\raw\stop\39a45230_nohash_0.wav,544,8
C:\STREAMSENSE\data\raw\go\39a45230_nohash_0.wav,544,9
C:\STREAMSENSE\data\raw\yes\890cc926_nohash_0.wav,1280,0
C:\STREAMSENSE\data\raw\yes\890cc926_nohash_1.wav,1280,0
C:\STREAMSENSE\data\raw\yes\890cc926_nohash_2.wav,1280,0
C:\STREAMSENSE\data\raw\yes\890cc926_nohash_3.wav,1280,0
C:\STREAMSENSE\data\raw\yes\890cc926_nohash_4.wav,1280,0
C:\STREAMSENSE\data\raw\no\890cc926_nohash_0.wav,1280,1
C:\STREAMSENSE\data\raw\no\890cc926_nohash_1.wav,1280,1
C:\STREAMSENSE\data\raw\no\890cc926_nohash_2.wav,1280,1
C:\STREAMSENSE\data\raw\no\890cc926_nohash_3.wav,1280,1
C:\STREAMSENSE\data\raw\no\890cc926_nohash_4.wav,1280,1
C:\STREAMSENSE\data\raw\up\890cc926_nohash_0.wav,1280,2
C:\STREAMSENSE\data\raw\up\890cc926_nohash_1.wav,1280,2
C:\STREAMSENSE\data\raw\up\890cc926_nohash_2.wav,1280,2
C:\STREAMSENSE\data\raw\up\890cc926_nohash_3.wav,1280,2
C:\STREAMSENSE\data\raw\down\890cc926_nohash_0.wav,1280,3
C:\STREAMSENSE\data\raw\down\890cc926_nohash_1.wav,1280,3
C:\STREAMSENSE\data\raw\down\890cc926_nohash_2.wav,1280,3
C:\STREAMSENSE\data\raw\down\890cc926_nohash_3.wav,1280,3
C:\STREAMSENSE\data\raw\down\890cc926_nohash_4.wav,1280,3
C:\STREAMSENSE\data\raw\left\890cc926_nohash_0.wav,1280,4
C:\STREAMSENSE\data\raw\left\890cc926_nohash_1.wav,1280,4
C:\STREAMSENSE\data\raw\left\890cc926_nohash_2.wav,1280,4
C:\STREAMSENSE\data\raw\left\890cc926_nohash_3.wav,1280,4
C:\STREAMSENSE\data\raw\left\890cc926_nohash_4.wav,1280,4
C:\STREAMSENSE\data\raw\right\890cc926_nohash_0.wav,1280,5
C:\STREAMSENSE\data\raw\right\890cc926_nohash_1.wav,1280,5
C:\STREAMSENSE\data\raw\right\890cc926_nohash_2.wav,1280,5
C:\STREAMSENSE\data\raw\right\890cc926_nohash_3.wav,1280,5
C:\STREAMSENSE\data\raw\right\890cc926_nohash_4.wav,1280,5
C:\STREAMSENSE\data\raw\on\890cc926_nohash_0.wav,1280,6
C:\STREAMSENSE\data\raw\on\890cc926_nohash_1.wav,1280,6
C:\STREAMSENSE\data\raw\on\890cc926_nohash_2.wav,1280,6
C:\STREAMSENSE\data\raw\on\890cc926_nohash_3.wav,1280,6
C:\STREAMSENSE\data\raw\on\890cc926_nohash_4.wav,1280,6
C:\STREAMSENSE\data\raw\off\890cc926_nohash_0.wav,1280,7
C:\STREAMSENSE\data\raw\off\890cc926_nohash_1.wav,1280,7
C:\STREAMSENSE\data\raw\off\890cc926_nohash_2.wav,1280,7
C:\STREAMSENSE\data\raw\off\890cc926_nohash_3.wav,1280,7
C:\STREAMSENSE\data\raw\off\890cc926_nohash_4.wav,1280,7
C:\STREAMSENSE\data\raw\stop\890cc926_nohash_0.wav,1280,8
C:\STREAMSENSE\data\raw\stop\890cc926_nohash_1.wav,1280,8
C:\STREAMSENSE\data\raw\stop\890cc926_nohash_2.wav,1280,8
C:\STREAMSENSE\data\raw\stop\890cc926_nohash_3.wav,1280,8
C:\STREAMSENSE\data\raw\stop\890cc926_nohash_4.wav,1280,8
C:\STREAMSENSE\data\raw\go\890cc926_nohash_0.wav,1280,9
C:\STREAMSENSE\data\raw\go\890cc926_nohash_1.wav,1280,9
C:\STREAMSENSE\data\raw\go\890cc926_nohash_2.wav,1280,9
C:\STREAMSENSE\data\raw\go\890cc926_nohash_3.wav,1280,9
C:\STREAMSENSE\data\raw\go\890cc926_nohash_4.wav,1280,9
C:\STREAMSENSE\data\raw\yes\f816db77_nohash_0.wav,2324,0
C:\STREAMSENSE\data\raw\no\f816db77_nohash_0.wav,2324,1
C:\STREAMSENSE\data\raw\down\f816db77_nohash_0.wav,2324,3
C:\STREAMSENSE\data\raw\down\f816db77_nohash_1.wav,2324,3
C:\STREAMSENSE\data\raw\left\f816db77_nohash_0.wav,2324,4
C:\STREAMSENSE\data\raw\left\f816db77_nohash_1.wav,2324,4
C:\STREAMSENSE\data\raw\right\f816db77_nohash_0.wav,2324,5
C:\STREAMSENSE\data\raw\on\f816db77_nohash_0.wav,2324,6
C:\STREAMSENSE\data\raw\off\f816db77_nohash_0.wav,2324,7
C:\STREAMSENSE\data\raw\stop\f816db77_nohash_0.wav,2324,8
C:\STREAMSENSE\data\raw\yes\72e382bd_nohash_0.wav,1085,0
C:\STREAMSENSE\data\raw\yes\72e382bd_nohash_1.wav,1085,0
C:\STREAMSENSE\data\raw\yes\72e382bd_nohash_2.wav,1085,0
C:\STREAMSENSE\data\raw\yes\72e382bd_nohash_3.wav,1085,0
C:\STREAMSENSE\data\raw\yes\72e382bd_nohash_4.wav,1085,0
C:\STREAMSENSE\data\raw\no\72e382bd_nohash_0.wav,1085,1
C:\STREAMSENSE\data\raw\no\72e382bd_nohash_1.wav,1085,1
C:\STREAMSENSE\data\raw\no\72e382bd_nohash_2.wav,1085,1
C:\STREAMSENSE\data\raw\no\72e382bd_nohash_3.wav,1085,1
C:\STREAMSENSE\data\raw\no\72e382bd_nohash_4.wav,1085,1
C:\STREAMSENSE\data\raw\up\72e382bd_nohash_0.wav,1085,2
C:\STREAMSENSE\data\raw\up\72e382bd_nohash_1.wav,1085,2
C:\STREAMSENSE\data\raw\up\72e382bd_nohash_2.wav,1085,2
C:\STREAMSENSE\data\raw\up\72e382bd_nohash_3.wav,1085,2
C:\STREAMSENSE\data\raw\down\72e382bd_nohash_0.wav,1085,3
C:\STREAMSENSE\data\raw\down\72e382bd_nohash_1.wav,1085,3
C:\STREAMSENSE\data\raw\down\72e382bd_nohash_2.wav,1085,3
C:\STREAMSENSE\data\raw\down\72e382bd_nohash_3.wav,1085,3
C:\STREAMSENSE\data\raw\down\72e382bd_nohash_4.wav,1085,3
C:\STREAMSENSE\data\raw\left\72e382bd_nohash_0.wav,1085,4
C:\STREAMSENSE\data\raw\left\72e382bd_nohash_1.wav,1085,4
C:\STREAMSENSE\data\raw\left\72e382bd_nohash_2.wav,1085,4
C:\STREAMSENSE\data\raw\left\72e382bd_nohash_3.wav,1085,4
C:\STREAMSENSE\data\raw\left\72e382bd_nohash_4.wav,1085,4
C:\STREAMSENSE\data\raw\right\72e382bd_nohash_0.wav,1085,5
C:\STREAMSENSE\data\raw\right\72e382bd_nohash_1.wav,1085,5
C:\STREAMSENSE\data\raw\right\72e382bd_nohash_2.wav,1085,5
C:\STREAMSENSE\data\raw\right\72e382bd_nohash_3.wav,1085,5
C:\STREAMSENSE\data\raw\right\72e382bd_nohash_4.wav,1085,5
C:\STREAMSENSE\data\raw\on\72e382bd_nohash_0.wav,1085,6
C:\STREAMSENSE\data\raw\on\72e382bd_nohash_1.wav,1085,6
C:\STREAMSENSE\data\raw\on\72e382bd_nohash_2.wav,1085,6
C:\STREAMSENSE\data\raw\on\72e382bd_nohash_3.wav,1085,6
C:\STREAMSENSE\data\raw\on\72e382bd_nohash_4.wav,1085,6
C:\STREAMSENSE\data\raw\off\72e382bd_nohash_0.wav,1085,7
